FID,Tree,Plot,Species,Seedlot,Condition ,Comment
9_Demo,25,9,Lw,63578,Good,
9_Demo,26,9,Lw,63578,Good,
9_Demo,27,9,Lw,63578,Good,
9_Demo,28,9,Lw,63578,Good,
9_Demo,29,9,Lw,63578,Poor,
9_Demo,30,9,Lw,63578,Fair,30
9_Demo,31,9,Lw,63578,Fair,
9_Demo,32,9,Lw,63578,Good,
9_Demo,33,9,Lw,63578,Fair,
9_Demo,34,9,Lw,63578,Poor,
9_Demo,35,9,Lw,63578,Good,
9_Demo,36,9,Lw,63578,Good,36
9_Demo,1,10,Cw,53977,Good,
9_Demo,2,10,Cw,53977,Fair,
9_Demo,3,10,Cw,53977,Good,
9_Demo,4,10,Cw,53977,Good,
9_Demo,5,10,Cw,53977,Good,
9_Demo,6,10,Cw,53977,Good,6
9_Demo,7,10,Cw,53977,Fair,
9_Demo,8,10,Cw,53977,Good,
9_Demo,9,10,Cw,53977,Good,
9_Demo,10,10,Cw,53977,Good,
9_Demo,11,10,Cw,53977,Good,
9_Demo,12,10,Cw,53977,Good,12
9_Demo,13,10,Cw,53977,Good,
9_Demo,14,10,Cw,53977,Good,
9_Demo,15,10,Cw,53977,Good,
9_Demo,16,10,Cw,53977,Good,
9_Demo,17,10,Cw,53977,Missing,slash
9_Demo,18,10,Cw,53977,Good,18
9_Demo,19,10,Cw,53977,Good,
9_Demo,20,10,Cw,53977,Poor,mechanical damage
9_Demo,21,10,Cw,53977,Good,
9_Demo,22,10,Cw,53977,Good,
9_Demo,23,10,Cw,53977,Good,
9_Demo,24,10,Cw,53977,Fair,24
9_Demo,25,10,Cw,53977,Fair,
9_Demo,26,10,Cw,53977,Fair,
9_Demo,27,10,Cw,53977,Good,
9_Demo,28,10,Cw,53977,Good,
9_Demo,29,10,Cw,53977,Fair,
9_Demo,30,10,Cw,53977,Poor,30
9_Demo,31,10,Cw,53977,Good,
9_Demo,32,10,Cw,53977,Good,
9_Demo,33,10,Cw,53977,Fair,
9_Demo,34,10,Cw,53977,Good,
9_Demo,35,10,Cw,53977,Good,
9_Demo,36,10,Cw,53977,Good,36
9_Demo,1,11,Cw,48519,Fair,
9_Demo,2,11,Cw,48519,Fair,
9_Demo,3,11,Cw,48519,Poor,frost? 
9_Demo,4,11,Cw,48519,Fair,
9_Demo,5,11,Cw,48519,Good,some Pl ingress
9_Demo,6,11,Cw,48519,Fair,6
9_Demo,7,11,Cw,48519,Fair,
9_Demo,8,11,Cw,48519,Poor,
9_Demo,9,11,Cw,48519,Fair,
9_Demo,10,11,Cw,48519,Good,
9_Demo,11,11,Cw,48519,Fair,
9_Demo,12,11,Cw,48519,Good,12
9_Demo,13,11,Cw,48519,Good,
9_Demo,14,11,Cw,48519,Good,
9_Demo,15,11,Cw,48519,Good,
9_Demo,16,11,Cw,48519,Good,
9_Demo,17,11,Cw,48519,Fair,
9_Demo,18,11,Cw,48519,Good,18
9_Demo,19,11,Cw,48519,Good,
9_Demo,20,11,Cw,48519,Fair,
9_Demo,21,11,Cw,48519,Good,
9_Demo,22,11,Cw,48519,Good,
9_Demo,23,11,Cw,48519,Fair,
9_Demo,24,11,Cw,48519,Good,24
9_Demo,25,11,Cw,48519,Good,
9_Demo,26,11,Cw,48519,Good,
9_Demo,27,11,Cw,48519,Good,
9_Demo,28,11,Cw,48519,Good,
9_Demo,29,11,Cw,48519,Good,
9_Demo,30,11,Cw,48519,Good,30
9_Demo,31,11,Cw,48519,Good,
9_Demo,32,11,Cw,48519,Good,
9_Demo,33,11,Cw,48519,Good,
9_Demo,34,11,Cw,48519,Good,
9_Demo,35,11,Cw,48519,Good,
9_Demo,36,11,Cw,48519,Good,36
9_Demo,1,12,Cw,40106,Good,
9_Demo,2,12,Cw,40106,Good,
9_Demo,3,12,Cw,40106,Good,
9_Demo,4,12,Cw,40106,Fair,
9_Demo,5,12,Cw,40106,Good,
9_Demo,6,12,Cw,40106,Fair,6
9_Demo,7,12,Cw,40106,Fair,
9_Demo,8,12,Cw,40106,Poor,
9_Demo,9,12,Cw,40106,Fair,
9_Demo,10,12,Cw,40106,Fair,
9_Demo,11,12,Cw,40106,Poor,grass comp
9_Demo,12,12,Cw,40106,Good,12
9_Demo,13,12,Cw,40106,Good,
9_Demo,14,12,Cw,40106,Poor,grass
9_Demo,15,12,Cw,40106,Fair,
9_Demo,16,12,Cw,40106,Fair,
9_Demo,17,12,Cw,40106,Fair,
9_Demo,18,12,Cw,40106,Fair,18
9_Demo,19,12,Cw,40106,Fair,
9_Demo,20,12,Cw,40106,Poor,
9_Demo,21,12,Cw,40106,Fair,
9_Demo,22,12,Cw,40106,Poor,grass
9_Demo,23,12,Cw,40106,Good,
9_Demo,24,12,Cw,40106,Fair,24
9_Demo,25,12,Cw,40106,Good,
9_Demo,26,12,Cw,40106,Good,
9_Demo,27,12,Cw,40106,Fair,
9_Demo,28,12,Cw,40106,Good,
9_Demo,29,12,Cw,40106,Fair,
9_Demo,30,12,Cw,40106,Fair,30
9_Demo,31,12,Cw,40106,Fair,
9_Demo,32,12,Cw,40106,Fair,
9_Demo,33,12,Cw,40106,Fair,
9_Demo,34,12,Cw,40106,Good,
9_Demo,35,12,Cw,40106,Good,
9_Demo,36,12,Cw,40106,Good,36
9_Demo,1,13,Fd,48678,Fair,
9_Demo,2,13,Fd,48678,Fair,
9_Demo,3,13,Fd,48678,Fair,
9_Demo,4,13,Fd,48678,Poor,
9_Demo,5,13,Fd,48678,Good,
9_Demo,6,13,Fd,48678,Poor,6
9_Demo,7,13,Fd,48678,Fair,
9_Demo,8,13,Fd,48678,Poor,
9_Demo,9,13,Fd,48678,Fair,
9_Demo,10,13,Fd,48678,Fair,
9_Demo,11,13,Fd,48678,Poor,
9_Demo,12,13,Fd,48678,Poor,12
9_Demo,13,13,Fd,48678,Fair,
9_Demo,14,13,Fd,48678,Good,
9_Demo,15,13,Fd,48678,Good,
9_Demo,16,13,Fd,48678,Good,
9_Demo,17,13,Fd,48678,Good,
9_Demo,18,13,Fd,48678,Fair,18
9_Demo,19,13,Fd,48678,Fair,
9_Demo,20,13,Fd,48678,Fair,
9_Demo,21,13,Fd,48678,Fair,
9_Demo,22,13,Fd,48678,Good,
9_Demo,23,13,Fd,48678,Fair,
9_Demo,24,13,Fd,48678,Fair,24
9_Demo,25,13,Fd,48678,Fair,
9_Demo,26,13,Fd,48678,Good,
9_Demo,27,13,Fd,48678,Poor,
9_Demo,28,13,Fd,48678,Fair,
9_Demo,29,13,Fd,48678,Fair,
9_Demo,30,13,Fd,48678,Poor,30
9_Demo,31,13,Fd,48678,Fair,
9_Demo,32,13,Fd,48678,Fair,
9_Demo,33,13,Fd,48678,Fair,
9_Demo,34,13,Fd,48678,Poor,
9_Demo,35,13,Fd,48678,Fair,
9_Demo,36,13,Fd,48678,Fair,36
9_Demo,1,14,Fd,8492,Fair,
9_Demo,2,14,Fd,8492,Fair,
9_Demo,3,14,Fd,8492,Fair,
9_Demo,4,14,Fd,8492,Fair,
9_Demo,5,14,Fd,8492,Good,
9_Demo,6,14,Fd,8492,Good,6
9_Demo,7,14,Fd,8492,Fair,
9_Demo,8,14,Fd,8492,Good,
9_Demo,9,14,Fd,8492,Good,
9_Demo,10,14,Fd,8492,Fair,
9_Demo,11,14,Fd,8492,Fair,
9_Demo,12,14,Fd,8492,Good,12
9_Demo,13,14,Fd,8492,Good,
9_Demo,14,14,Fd,8492,Fair,
9_Demo,15,14,Fd,8492,Fair,
9_Demo,16,14,Fd,8492,Good,
9_Demo,17,14,Fd,8492,Good,
9_Demo,18,14,Fd,8492,Poor,18
9_Demo,19,14,Fd,8492,Fair,
9_Demo,20,14,Fd,8492,Good,
9_Demo,21,14,Fd,8492,Good,
9_Demo,22,14,Fd,8492,Good,
9_Demo,23,14,Fd,8492,Fair,
9_Demo,24,14,Fd,8492,Fair,24
9_Demo,25,14,Fd,8492,Good,
9_Demo,26,14,Fd,8492,Good,
9_Demo,27,14,Fd,8492,Poor,
9_Demo,28,14,Fd,8492,Fair,
9_Demo,29,14,Fd,8492,Good,
9_Demo,30,14,Fd,8492,Fair,30
9_Demo,31,14,Fd,8492,Fair,
9_Demo,32,14,Fd,8492,Poor,
9_Demo,33,14,Fd,8492,Fair,
9_Demo,34,14,Fd,8492,Fair,
9_Demo,35,14,Fd,8492,Fair,
9_Demo,36,14,Fd,8492,Good,36
9_Demo,1,15,Fd,63540,Poor,Plot 15
9_Demo,2,15,Fd,63540,Fair,all very small (12 cm) 
9_Demo,3,15,Fd,63540,Fair,
9_Demo,4,15,Fd,63540,Poor,
9_Demo,5,15,Fd,63540,Poor,
9_Demo,6,15,Fd,63540,Good,6
9_Demo,7,15,Fd,63540,Fair,
9_Demo,8,15,Fd,63540,Fair,
9_Demo,9,15,Fd,63540,Fair,
9_Demo,10,15,Fd,63540,Poor,
9_Demo,11,15,Fd,63540,Poor,
9_Demo,12,15,Fd,63540,Poor,12
9_Demo,13,15,Fd,63540,Fair,
9_Demo,14,15,Fd,63540,Fair,
9_Demo,15,15,Fd,63540,Fair,
9_Demo,16,15,Fd,63540,Poor,
9_Demo,17,15,Fd,63540,Fair,lot of laterals taking over
9_Demo,18,15,Fd,63540,Fair,18
9_Demo,19,15,Fd,63540,Fair,
9_Demo,20,15,Fd,63540,Fair,
9_Demo,21,15,Fd,63540,Fair,
9_Demo,22,15,Fd,63540,Poor,
9_Demo,23,15,Fd,63540,Poor,
9_Demo,24,15,Fd,63540,Poor,24
9_Demo,25,15,Fd,63540,Fair,
9_Demo,26,15,Fd,63540,Fair,
9_Demo,27,15,Fd,63540,Poor,
9_Demo,28,15,Fd,63540,Poor,
9_Demo,29,15,Fd,63540,Fair,
9_Demo,30,15,Fd,63540,Fair,30
9_Demo,31,15,Fd,63540,Poor,
9_Demo,32,15,Fd,63540,Poor,
9_Demo,33,15,Fd,63540,Fair,
9_Demo,34,15,Fd,63540,Good,
9_Demo,35,15,Fd,63540,Fair,
9_Demo,36,15,Fd,63540,Fair,36
